Order_ID,Order_Date,Customer_Name,Region,Product_Category,Product_Name,Quantity,Sales,Profit
15099,17-12-2035,Ankit,South,Technology,Pen,4,19176,1100.788012
15100,18-12-2035,Neha,East,Office Supplies,Monitor,1,2091,523.1067018
15101,19-12-2035,Neha,North,Furniture,Pen,1,3315,412.9600572
15102,20-12-2035,Kiran,East,Technology,Monitor,4,18288,3169.362702
15103,21-12-2035,Neha,South,Furniture,Pen,4,16288,4022.501841
15104,22-12-2035,Ankit,North,Technology,Printer,6,29016,5041.121329
15105,23-12-2035,Pooja,East,Technology,Monitor,7,11851,1864.150635
15106,24-12-2035,Rahul,West,Technology,Desk,9,7137,377.4994937
15107,25-12-2035,Rahul,South,Furniture,Table,9,12789,2455.614299
15108,26-12-2035,Kiran,North,Office Supplies,Table,5,9190,746.097222
15109,27-12-2035,Ravi,East,Technology,Monitor,3,11094,2675.451896
15110,28-12-2035,Rahul,West,Technology,Chair,3,8742,1000.385795
15111,29-12-2035,Rahul,South,Technology,Table,6,23850,5212.342437
15112,30-12-2035,Neha,West,Office Supplies,Desk,1,2041,431.7855551
15113,31-12-2035,Neha,East,Furniture,Chair,7,20986,4284.688551
15114,01-01-2036,Ankit,East,Furniture,Table,3,4221,492.751106
15115,02-01-2036,Kiran,North,Furniture,Laptop,5,14965,1747.499629
15116,03-01-2036,Ravi,West,Furniture,Laptop,7,18389,4887.097618
15117,04-01-2036,Kiran,North,Technology,Monitor,7,25116,1336.217242
15118,05-01-2036,Amit,South,Office Supplies,Desk,9,40410,3854.332404
15119,06-01-2036,Suman,North,Technology,Desk,1,4251,861.0091427
15120,07-01-2036,Ravi,South,Office Supplies,Table,3,7791,1980.951842
15121,08-01-2036,Ravi,East,Furniture,Printer,9,33066,4615.563147
15122,09-01-2036,Pooja,East,Office Supplies,Chair,8,7096,1514.008696
15123,10-01-2036,Kiran,West,Technology,Table,2,1596,302.1054114
15124,11-01-2036,Ankit,South,Technology,Monitor,8,39472,2610.481751
15125,12-01-2036,Pooja,East,Furniture,Chair,8,31680,6508.26156
15126,13-01-2036,Ravi,West,Technology,Pen,2,9122,2312.206869
15127,14-01-2036,Ravi,West,Technology,Monitor,8,7784,2320.504431
15128,15-01-2036,Ravi,North,Office Supplies,Table,3,11139,639.4901923
15129,16-01-2036,Rahul,West,Technology,Printer,7,32256,6935.509104
15130,17-01-2036,Kiran,East,Furniture,Pen,9,8532,1310.834197
15131,18-01-2036,Suman,North,Furniture,Monitor,4,10884,570.8328452
15132,19-01-2036,Suman,South,Technology,Table,6,14892,3031.865793
15133,20-01-2036,Pooja,South,Furniture,Laptop,9,36999,2982.371905
15134,21-01-2036,Ravi,East,Office Supplies,Desk,5,15710,2272.321304
15135,22-01-2036,Suman,East,Office Supplies,Table,1,2420,279.127091
15136,23-01-2036,Neha,North,Technology,Laptop,3,8448,1185.177106
15137,24-01-2036,Kiran,North,Technology,Laptop,9,15966,2764.894414
15138,25-01-2036,Suman,East,Office Supplies,Monitor,3,6345,887.0461209
15139,26-01-2036,Ankit,East,Furniture,Table,2,8236,1549.874922
15140,27-01-2036,Kiran,South,Technology,Desk,4,11224,1230.851031
15141,28-01-2036,Ankit,South,Technology,Table,5,3795,792.5494768
15142,29-01-2036,Suman,South,Furniture,Laptop,7,25942,6834.179963
15143,30-01-2036,Neha,East,Technology,Chair,7,14084,1493.140072
15144,31-01-2036,Ankit,West,Furniture,Pen,9,23652,4185.677977
15145,01-02-2036,Rahul,East,Furniture,Printer,8,31504,6684.280743
15146,02-02-2036,Suman,East,Furniture,Table,2,5352,1023.069764
15147,03-02-2036,Rahul,South,Furniture,Pen,8,32064,4534.245961
15148,04-02-2036,Suman,East,Furniture,Pen,8,28640,6030.149909
15149,05-02-2036,Amit,North,Office Supplies,Chair,5,3655,208.5599709
15150,06-02-2036,Amit,East,Furniture,Pen,3,3687,525.3110693
15151,07-02-2036,Amit,East,Office Supplies,Table,9,31608,5789.10172
15152,08-02-2036,Ankit,East,Furniture,Monitor,7,24003,1323.844413
15153,09-02-2036,Rahul,East,Technology,Monitor,1,817,144.5372735
15154,10-02-2036,Rahul,West,Office Supplies,Pen,8,16240,3468.273111
15155,11-02-2036,Rahul,East,Technology,Table,5,8050,1930.405492
15156,12-02-2036,Neha,North,Furniture,Table,6,7290,571.1242634
15157,13-02-2036,Rahul,North,Furniture,Laptop,9,16569,4931.617353
15158,14-02-2036,Neha,East,Technology,Chair,8,31232,6294.557412
15159,15-02-2036,Amit,South,Furniture,Desk,3,11436,1610.171053
15160,16-02-2036,Amit,West,Technology,Printer,5,18100,2032.145166
15161,17-02-2036,Ankit,East,Furniture,Desk,4,14348,2772.381043
15162,18-02-2036,Suman,East,Furniture,Laptop,1,701,189.5699662
15163,19-02-2036,Amit,East,Office Supplies,Printer,5,13200,2377.865807
15164,20-02-2036,Suman,South,Technology,Desk,7,15204,3274.455283
15165,21-02-2036,Suman,South,Furniture,Table,1,1556,216.943915
15166,22-02-2036,Kiran,South,Technology,Monitor,4,16684,2453.183194
15167,23-02-2036,Ankit,West,Office Supplies,Laptop,6,5508,669.4631206
15168,24-02-2036,Ravi,North,Technology,Desk,9,27882,6312.74476
15169,25-02-2036,Ravi,West,Office Supplies,Pen,8,9000,1258.171995
15170,26-02-2036,Pooja,South,Technology,Pen,2,8660,845.9010147
15171,27-02-2036,Kiran,North,Technology,Printer,3,7134,1015.525919
15172,28-02-2036,Ankit,North,Office Supplies,Table,5,12220,3219.44212
15173,29-02-2036,Pooja,South,Furniture,Monitor,7,24003,5630.21595
15174,01-03-2036,Pooja,South,Furniture,Printer,3,9801,1310.003729
15175,02-03-2036,Kiran,West,Furniture,Desk,7,27181,7521.043618
15176,03-03-2036,Ravi,South,Technology,Desk,5,20200,1387.904807
15177,04-03-2036,Ankit,North,Technology,Monitor,6,5358,334.5452036
15178,05-03-2036,Ravi,East,Furniture,Desk,6,20136,1648.485766
15179,06-03-2036,Pooja,South,Technology,Chair,4,13676,1081.95881
15180,07-03-2036,Ankit,South,Technology,Monitor,8,24944,1794.934788
15181,08-03-2036,Pooja,West,Furniture,Pen,9,10179,2191.901612
15182,09-03-2036,Rahul,West,Office Supplies,Desk,2,6712,1343.813513
15183,10-03-2036,Kiran,South,Technology,Desk,9,7389,1565.739279
15184,11-03-2036,Suman,North,Technology,Laptop,4,16024,3558.794413
15185,12-03-2036,Ankit,North,Technology,Laptop,6,13158,3147.655946
15186,13-03-2036,Ankit,East,Technology,Laptop,7,10941,1113.730691
15187,14-03-2036,Suman,South,Office Supplies,Monitor,4,14444,2969.337986
15188,15-03-2036,Pooja,West,Furniture,Pen,8,15808,3082.752302
15189,16-03-2036,Rahul,North,Technology,Monitor,8,27336,7815.772616
15190,17-03-2036,Neha,East,Furniture,Table,1,3761,406.5337527
15191,18-03-2036,Suman,South,Technology,Pen,8,26344,1703.949246
15192,19-03-2036,Kiran,North,Office Supplies,Pen,3,10758,2295.47499
15193,20-03-2036,Ravi,South,Furniture,Monitor,5,21555,5066.356393
15194,21-03-2036,Pooja,South,Office Supplies,Monitor,8,35760,4319.772292
15195,22-03-2036,Suman,North,Technology,Laptop,6,23106,4452.805961
15196,23-03-2036,Suman,North,Office Supplies,Pen,4,5832,378.4035835
15197,24-03-2036,Ankit,North,Office Supplies,Laptop,4,18572,5386.088198
15198,25-03-2036,Ravi,South,Technology,Table,4,8328,645.2637944
15199,26-03-2036,Ravi,South,Technology,Chair,6,22056,1475.383936
15200,27-03-2036,Kiran,East,Furniture,Laptop,7,20412,1245.694144
15201,28-03-2036,Ravi,West,Technology,Monitor,5,4795,751.9421979
15202,29-03-2036,Suman,South,Furniture,Desk,8,22352,1660.528646
15203,30-03-2036,Neha,West,Office Supplies,Printer,7,19677,4646.960859
15204,31-03-2036,Amit,North,Office Supplies,Chair,8,13832,3799.906847
15205,01-04-2036,Pooja,South,Furniture,Table,4,8120,934.2444326
15206,02-04-2036,Amit,East,Technology,Desk,8,15096,3127.789752
15207,03-04-2036,Suman,East,Technology,Monitor,6,19782,1198.48479
15208,04-04-2036,Amit,West,Office Supplies,Chair,3,5589,819.5772081
15209,05-04-2036,Suman,North,Furniture,Monitor,8,7616,938.561784
15210,06-04-2036,Amit,West,Office Supplies,Laptop,7,30828,3303.367376
15211,07-04-2036,Ravi,North,Office Supplies,Desk,5,5385,1137.208998
15212,08-04-2036,Rahul,East,Technology,Monitor,4,17676,1459.277295
15213,09-04-2036,Ravi,West,Furniture,Desk,1,3512,931.3038395
15214,10-04-2036,Ravi,East,Office Supplies,Table,3,11292,2441.431764
15215,11-04-2036,Kiran,East,Technology,Printer,2,4862,1106.99861
15216,12-04-2036,Ankit,North,Office Supplies,Laptop,8,37936,10767.60542
15217,13-04-2036,Ankit,West,Office Supplies,Laptop,8,5456,1558.196597
15218,14-04-2036,Amit,West,Technology,Desk,5,18385,3454.781993
15219,15-04-2036,Suman,East,Technology,Table,5,3675,638.8802071
15220,16-04-2036,Kiran,East,Furniture,Table,4,4548,608.7288886
15221,17-04-2036,Ravi,North,Office Supplies,Chair,1,3505,802.2696234
15222,18-04-2036,Kiran,South,Furniture,Printer,1,4774,881.0523066
15223,19-04-2036,Amit,South,Technology,Monitor,6,17874,5062.252294
15224,20-04-2036,Ankit,East,Technology,Chair,4,15888,1742.222268
15225,21-04-2036,Rahul,South,Office Supplies,Monitor,4,4096,522.4987507
15226,22-04-2036,Pooja,South,Furniture,Monitor,3,9870,1273.453179
15227,23-04-2036,Amit,South,Furniture,Monitor,9,25830,6496.23502
15228,24-04-2036,Kiran,South,Office Supplies,Chair,3,5352,400.115964
15229,25-04-2036,Rahul,East,Office Supplies,Laptop,8,17080,2799.621747
15230,26-04-2036,Pooja,South,Furniture,Table,2,4446,697.5559891
15231,27-04-2036,Neha,South,Technology,Laptop,4,11784,804.6693235
15232,28-04-2036,Amit,North,Technology,Printer,1,4932,753.1126992
15233,29-04-2036,Amit,East,Office Supplies,Chair,5,23570,4203.579767
15234,30-04-2036,Neha,West,Furniture,Printer,2,4162,275.8414326
15235,01-05-2036,Neha,West,Furniture,Table,1,2960,525.297975
15236,02-05-2036,Amit,North,Furniture,Table,1,1079,312.7044248
15237,03-05-2036,Neha,North,Technology,Pen,2,8882,2617.779255
15238,04-05-2036,Ravi,East,Technology,Printer,5,3475,635.6468076
15239,05-05-2036,Pooja,West,Furniture,Laptop,9,7488,1338.661458
15240,06-05-2036,Pooja,South,Furniture,Desk,6,21546,2615.189738
15241,07-05-2036,Pooja,North,Office Supplies,Printer,4,4628,1385.062601
15242,08-05-2036,Ravi,West,Office Supplies,Chair,3,3609,427.8732696
15243,09-05-2036,Suman,East,Furniture,Table,8,15592,2545.009269
15244,10-05-2036,Neha,South,Furniture,Table,3,5256,266.655352
15245,11-05-2036,Rahul,East,Technology,Printer,1,1023,140.4661584
15246,12-05-2036,Neha,North,Furniture,Printer,4,11056,750.2609909
15247,13-05-2036,Amit,West,Office Supplies,Monitor,5,14610,3447.319974
15248,14-05-2036,Ankit,West,Technology,Printer,5,2675,508.9284155
15249,15-05-2036,Kiran,West,Office Supplies,Monitor,5,6375,1230.648929
15250,16-05-2036,Kiran,West,Office Supplies,Chair,8,4216,512.7828953
15251,17-05-2036,Pooja,South,Technology,Chair,8,4680,1187.42866
15252,18-05-2036,Neha,South,Office Supplies,Laptop,4,10940,555.9459808
15253,19-05-2036,Rahul,East,Furniture,Printer,9,25668,3424.118767
15254,20-05-2036,Amit,South,Office Supplies,Laptop,1,3993,857.9933699
15255,21-05-2036,Ravi,North,Technology,Desk,5,23905,6621.222064
15256,22-05-2036,Suman,North,Technology,Pen,5,15280,1660.232955
15257,23-05-2036,Ravi,West,Technology,Chair,5,24060,4457.716811
15258,24-05-2036,Rahul,North,Office Supplies,Table,8,6048,1115.843028
15259,25-05-2036,Amit,East,Furniture,Monitor,9,38754,10407.13837
15260,26-05-2036,Pooja,South,Technology,Pen,3,5841,365.817288
15261,27-05-2036,Neha,South,Furniture,Table,9,44271,6911.539391
15262,28-05-2036,Amit,South,Technology,Pen,8,21952,2098.971623
15263,29-05-2036,Kiran,North,Furniture,Laptop,3,11529,638.5123372
15264,30-05-2036,Suman,South,Furniture,Laptop,2,2386,207.003956
15265,31-05-2036,Ravi,West,Furniture,Monitor,4,10260,3017.647276
15266,01-06-2036,Suman,West,Technology,Chair,2,8200,850.4394445
15267,02-06-2036,Suman,West,Office Supplies,Desk,4,18880,5357.34525
15268,03-06-2036,Rahul,North,Office Supplies,Monitor,5,4910,497.4497056
15269,04-06-2036,Rahul,South,Office Supplies,Desk,2,8330,2355.922311
15270,05-06-2036,Neha,North,Furniture,Table,8,28600,6110.539687
15271,06-06-2036,Rahul,South,Technology,Pen,1,3174,248.5389412
15272,07-06-2036,Rahul,East,Furniture,Monitor,3,8694,1699.49259
15273,08-06-2036,Amit,East,Technology,Desk,7,5950,771.2896308
15274,09-06-2036,Kiran,North,Furniture,Printer,1,1148,167.3649558
15275,10-06-2036,Pooja,West,Technology,Printer,2,8740,1398.773543
15276,11-06-2036,Neha,North,Technology,Chair,3,2181,339.531004
15277,12-06-2036,Amit,West,Technology,Desk,2,5126,1107.355543
15278,13-06-2036,Pooja,South,Furniture,Monitor,2,1848,447.3860477
15279,14-06-2036,Suman,West,Office Supplies,Table,6,18066,2390.031033
15280,15-06-2036,Amit,West,Furniture,Printer,7,16247,4566.885321
15281,16-06-2036,Ankit,South,Furniture,Chair,6,28632,8149.141876
15282,17-06-2036,Amit,East,Technology,Monitor,6,18540,1115.600176
15283,18-06-2036,Rahul,South,Technology,Chair,9,27504,1477.712832
15284,19-06-2036,Pooja,North,Office Supplies,Table,8,16680,2606.526597
15285,20-06-2036,Neha,North,Office Supplies,Printer,8,17424,3444.050713
15286,21-06-2036,Neha,North,Technology,Printer,6,16680,1992.862797
15287,22-06-2036,Pooja,North,Office Supplies,Printer,5,21245,2440.061285
15288,23-06-2036,Rahul,North,Office Supplies,Desk,9,27342,6003.850893
15289,24-06-2036,Ravi,East,Technology,Laptop,2,3032,607.6918478
15290,25-06-2036,Amit,East,Furniture,Desk,7,6601,605.8841305
15291,26-06-2036,Rahul,West,Office Supplies,Printer,6,15402,4175.870959
15292,27-06-2036,Ankit,North,Technology,Pen,7,29274,6440.104869
15293,28-06-2036,Kiran,South,Office Supplies,Laptop,4,17192,2417.952719
15294,29-06-2036,Suman,North,Office Supplies,Monitor,9,37143,8205.117965
15295,30-06-2036,Pooja,East,Technology,Desk,7,4270,333.7571701
15296,01-07-2036,Kiran,North,Office Supplies,Laptop,2,6068,1013.744541
15297,02-07-2036,Amit,East,Office Supplies,Laptop,4,2352,216.9628328
15298,03-07-2036,Neha,West,Office Supplies,Desk,5,19450,1173.959434
15299,04-07-2036,Suman,West,Furniture,Desk,2,4882,657.0272129
15300,05-07-2036,Kiran,West,Furniture,Laptop,8,30480,2672.604384
15301,06-07-2036,Ravi,East,Office Supplies,Chair,1,571,118.9846884
15302,07-07-2036,Kiran,North,Technology,Pen,3,3963,865.982766
15303,08-07-2036,Ankit,North,Office Supplies,Table,1,3970,346.0771139
15304,09-07-2036,Neha,South,Office Supplies,Printer,5,6575,369.207628
15305,10-07-2036,Pooja,East,Furniture,Desk,8,7224,1793.015874
15306,11-07-2036,Amit,South,Furniture,Laptop,7,15386,777.2123302
15307,12-07-2036,Pooja,West,Furniture,Table,9,43614,5930.556368
15308,13-07-2036,Suman,North,Office Supplies,Desk,2,6832,1186.348273
15309,14-07-2036,Amit,East,Office Supplies,Chair,8,20336,5178.776887
15310,15-07-2036,Rahul,South,Technology,Table,8,19624,5095.168701
15311,16-07-2036,Ravi,South,Office Supplies,Laptop,6,22758,5262.442947
15312,17-07-2036,Rahul,South,Office Supplies,Monitor,3,12606,1409.343307
15313,18-07-2036,Rahul,North,Furniture,Pen,2,7506,1726.730782
15314,19-07-2036,Pooja,North,Furniture,Table,8,34408,3841.13018
15315,20-07-2036,Suman,North,Furniture,Desk,6,4530,469.5437771
15316,21-07-2036,Ravi,East,Furniture,Laptop,4,9724,1816.268057
15317,22-07-2036,Kiran,North,Furniture,Desk,5,8055,1769.793136
15318,23-07-2036,Amit,East,Technology,Laptop,5,6860,433.9837785
15319,24-07-2036,Amit,South,Technology,Printer,9,18549,1205.789807
15320,25-07-2036,Ankit,South,Technology,Monitor,9,44613,10976.70171
15321,26-07-2036,Neha,West,Furniture,Printer,8,11144,2951.759341
15322,27-07-2036,Ankit,North,Furniture,Monitor,8,25472,5122.679755
15323,28-07-2036,Kiran,South,Furniture,Pen,2,3492,548.9668525
15324,29-07-2036,Ankit,North,Technology,Printer,3,3738,976.8482502
15325,30-07-2036,Amit,East,Furniture,Pen,8,36424,8457.8079
15326,31-07-2036,Pooja,South,Technology,Desk,5,22925,4468.04925
15327,01-08-2036,Rahul,North,Furniture,Chair,7,10542,1369.819895
15328,02-08-2036,Suman,South,Office Supplies,Chair,8,25920,2579.008
15329,03-08-2036,Rahul,South,Technology,Monitor,6,28860,4463.725978
15330,04-08-2036,Rahul,North,Office Supplies,Monitor,5,24110,2934.323077
15331,05-08-2036,Ravi,South,Technology,Printer,8,11120,1499.138874
15332,06-08-2036,Amit,South,Furniture,Chair,1,2991,535.1131216
15333,07-08-2036,Kiran,South,Furniture,Table,1,3376,311.5152997
15334,08-08-2036,Kiran,South,Office Supplies,Table,1,2131,536.0406263
15335,09-08-2036,Suman,East,Furniture,Desk,3,12609,1089.195246
15336,10-08-2036,Pooja,South,Technology,Table,6,15156,2580.2849
15337,11-08-2036,Ravi,West,Furniture,Desk,6,27642,6537.134932
15338,12-08-2036,Neha,South,Furniture,Chair,5,19110,3272.686431
15339,13-08-2036,Pooja,North,Technology,Table,7,8687,1218.399667
15340,14-08-2036,Ankit,West,Office Supplies,Pen,5,17540,2959.398376
15341,15-08-2036,Pooja,East,Office Supplies,Laptop,2,4952,1298.254325
15342,16-08-2036,Pooja,West,Furniture,Monitor,4,16648,4954.576728
15343,17-08-2036,Rahul,West,Technology,Printer,1,4300,893.479036
15344,18-08-2036,Pooja,West,Office Supplies,Desk,7,28497,7077.543721
15345,19-08-2036,Kiran,North,Office Supplies,Pen,4,13644,731.6209085
15346,20-08-2036,Ankit,North,Furniture,Table,4,14336,3872.026044
15347,21-08-2036,Ankit,North,Technology,Laptop,4,5092,1469.105344
15348,22-08-2036,Amit,East,Office Supplies,Printer,3,7932,1537.160805
15349,23-08-2036,Pooja,North,Furniture,Pen,8,11936,2846.153708
15350,24-08-2036,Rahul,North,Furniture,Printer,4,9352,1666.397209
15351,25-08-2036,Pooja,West,Furniture,Desk,8,34504,4193.993465
15352,26-08-2036,Neha,North,Furniture,Desk,9,34389,9046.438877
15353,27-08-2036,Neha,South,Office Supplies,Monitor,1,4342,864.9662509
15354,28-08-2036,Rahul,North,Technology,Chair,4,15012,2925.024713
15355,29-08-2036,Amit,East,Furniture,Desk,6,14250,3060.658476
15356,30-08-2036,Amit,East,Furniture,Table,8,29896,7892.567661
15357,31-08-2036,Ankit,South,Office Supplies,Pen,6,3018,703.1231719
15358,01-09-2036,Ankit,East,Furniture,Pen,6,3984,409.4796974
15359,02-09-2036,Ravi,East,Furniture,Laptop,4,19756,3293.441486
15360,03-09-2036,Rahul,West,Technology,Laptop,9,21573,6365.643979
15361,04-09-2036,Pooja,South,Furniture,Laptop,7,26180,4938.599872
15362,05-09-2036,Suman,West,Office Supplies,Printer,6,18402,5236.497749
15363,06-09-2036,Rahul,West,Technology,Table,1,4007,1015.142883
15364,07-09-2036,Ravi,North,Office Supplies,Printer,2,6118,1324.582854
15365,08-09-2036,Ankit,South,Technology,Table,6,11028,1514.599864
15366,09-09-2036,Rahul,North,Technology,Pen,1,1112,140.2007786
15367,10-09-2036,Rahul,North,Furniture,Desk,5,11920,2513.394775
15368,11-09-2036,Ankit,West,Furniture,Desk,1,4524,715.4267634
15369,12-09-2036,Kiran,East,Furniture,Printer,3,10902,2722.102999
15370,13-09-2036,Ravi,South,Office Supplies,Printer,7,10885,2613.642902
15371,14-09-2036,Ankit,East,Furniture,Printer,5,10610,1358.426116
15372,15-09-2036,Amit,West,Furniture,Chair,1,3782,853.5300644
15373,16-09-2036,Pooja,West,Technology,Monitor,1,3110,540.0127728
15374,17-09-2036,Ankit,West,Furniture,Table,8,28552,3735.259016
15375,18-09-2036,Ravi,West,Furniture,Desk,9,15795,2420.451833
15376,19-09-2036,Neha,West,Furniture,Table,7,22120,6057.295826
15377,20-09-2036,Amit,West,Furniture,Printer,3,14172,1982.371183
15378,21-09-2036,Neha,East,Technology,Chair,6,9252,1127.354519
15379,22-09-2036,Suman,North,Furniture,Printer,3,14856,2049.412018
15380,23-09-2036,Ankit,East,Technology,Table,4,7768,805.1890031
15381,24-09-2036,Amit,South,Office Supplies,Monitor,4,16708,3110.340342
15382,25-09-2036,Pooja,East,Furniture,Desk,3,14028,1218.459582
15383,26-09-2036,Ankit,West,Furniture,Monitor,6,25116,6388.529535
15384,27-09-2036,Pooja,East,Furniture,Pen,5,12020,1278.868643
15385,28-09-2036,Kiran,North,Technology,Chair,9,28917,5769.339308
15386,29-09-2036,Rahul,South,Furniture,Monitor,9,21393,1738.317625
15387,30-09-2036,Neha,East,Furniture,Chair,3,3870,1140.153421
15388,01-10-2036,Amit,North,Office Supplies,Printer,9,6516,1066.303423
15389,02-10-2036,Pooja,East,Technology,Pen,3,10602,2709.265139
15390,03-10-2036,Ravi,South,Technology,Table,4,18928,4583.641558
15391,04-10-2036,Pooja,East,Office Supplies,Monitor,1,725,165.6068648
15392,05-10-2036,Ravi,West,Technology,Monitor,5,19525,5014.824778
15393,06-10-2036,Ankit,East,Furniture,Laptop,9,33111,2487.162637
15394,07-10-2036,Amit,North,Furniture,Desk,2,2622,575.8549129
15395,08-10-2036,Pooja,East,Office Supplies,Table,4,11968,1393.755088
15396,09-10-2036,Suman,North,Technology,Monitor,2,9204,2268.490699
15397,10-10-2036,Pooja,South,Technology,Monitor,8,37784,10927.78231
15398,11-10-2036,Kiran,East,Technology,Table,9,41094,11316.15268
15399,12-10-2036,Suman,South,Office Supplies,Pen,3,14586,1148.473279
15400,13-10-2036,Amit,South,Furniture,Chair,9,43281,6162.69958
15401,14-10-2036,Kiran,East,Office Supplies,Table,6,4476,631.4771653
15402,15-10-2036,Pooja,North,Furniture,Chair,6,12708,1023.935238
15403,16-10-2036,Ravi,South,Office Supplies,Pen,7,16289,1214.043821
15404,17-10-2036,Pooja,South,Furniture,Pen,5,19725,2884.239478
15405,18-10-2036,Neha,East,Technology,Printer,6,5520,1645.05874
15406,19-10-2036,Ankit,East,Technology,Laptop,1,3264,627.4572033
15407,20-10-2036,Rahul,East,Technology,Pen,3,5613,1153.16507
15408,21-10-2036,Ravi,East,Office Supplies,Pen,9,42642,7153.39709
15409,22-10-2036,Neha,East,Office Supplies,Chair,5,13440,2897.430656
15410,23-10-2036,Suman,West,Office Supplies,Pen,5,15560,4499.415494
15411,24-10-2036,Ankit,East,Technology,Table,8,20640,4069.681441
15412,25-10-2036,Amit,North,Furniture,Printer,2,9648,639.2727648
15413,26-10-2036,Ravi,South,Technology,Printer,7,22645,3922.626735
15414,27-10-2036,Rahul,North,Technology,Table,9,11961,3566.624495
15415,28-10-2036,Ankit,North,Furniture,Monitor,7,24906,3657.46304
15416,29-10-2036,Suman,West,Furniture,Pen,5,6745,1338.682236
15417,30-10-2036,Kiran,East,Furniture,Desk,6,19680,1508.652876
15418,31-10-2036,Kiran,South,Furniture,Laptop,4,6612,563.9713644
15419,01-11-2036,Rahul,North,Technology,Pen,7,30303,8141.518019
15420,02-11-2036,Amit,East,Office Supplies,Printer,1,3182,398.0241518
15421,03-11-2036,Amit,East,Technology,Laptop,4,14316,1809.010107
15422,04-11-2036,Suman,West,Furniture,Desk,3,2706,397.2495918
15423,05-11-2036,Ravi,West,Office Supplies,Monitor,4,13900,4053.513388
15424,06-11-2036,Suman,West,Office Supplies,Chair,1,2102,149.4472057
15425,07-11-2036,Pooja,South,Technology,Chair,2,2960,753.8854359
15426,08-11-2036,Amit,North,Technology,Desk,9,25146,3404.50359
15427,09-11-2036,Ankit,West,Technology,Pen,7,20188,5296.665127
15428,10-11-2036,Pooja,West,Office Supplies,Pen,6,23112,6885.964143
15429,11-11-2036,Kiran,West,Office Supplies,Laptop,2,9256,1269.616387
15430,12-11-2036,Kiran,North,Office Supplies,Laptop,1,1298,106.8761408
15431,13-11-2036,Neha,North,Furniture,Monitor,2,6190,532.9210831
15432,14-11-2036,Rahul,West,Furniture,Pen,7,13062,3130.768379
15433,15-11-2036,Pooja,West,Technology,Printer,2,6876,592.9201485
15434,16-11-2036,Rahul,East,Office Supplies,Chair,3,5286,608.4471028
15435,17-11-2036,Suman,West,Technology,Monitor,8,26208,2649.617948
15436,18-11-2036,Pooja,South,Office Supplies,Laptop,7,26236,3644.695701
15437,19-11-2036,Suman,South,Technology,Printer,9,7227,495.7118097
15438,20-11-2036,Neha,West,Furniture,Pen,4,8772,2317.436264
15439,21-11-2036,Amit,North,Office Supplies,Table,7,19712,5224.401025
15440,22-11-2036,Kiran,East,Furniture,Laptop,1,4995,765.399957
15441,23-11-2036,Neha,North,Office Supplies,Monitor,2,2842,576.9882178
15442,24-11-2036,Kiran,West,Technology,Table,7,6440,1355.542029
15443,25-11-2036,Amit,South,Office Supplies,Printer,2,5356,1271.056616
15444,26-11-2036,Suman,East,Furniture,Desk,6,25854,4658.180381
15445,27-11-2036,Amit,North,Office Supplies,Chair,9,14994,2662.694666
15446,28-11-2036,Kiran,North,Technology,Desk,5,5195,1079.655781
15447,29-11-2036,Kiran,West,Office Supplies,Desk,7,27993,6319.758435
15448,30-11-2036,Rahul,East,Furniture,Desk,1,1960,267.8782847
15449,01-12-2036,Ankit,South,Technology,Printer,8,6616,877.2327628
15450,02-12-2036,Neha,West,Furniture,Chair,9,30231,3550.014269
15451,03-12-2036,Pooja,East,Office Supplies,Printer,5,12965,2427.198897
15452,04-12-2036,Kiran,North,Furniture,Desk,6,15786,2210.654429
15453,05-12-2036,Neha,West,Office Supplies,Laptop,8,26728,4946.773255
15454,06-12-2036,Rahul,North,Technology,Desk,4,3404,515.6930357
15455,07-12-2036,Amit,North,Furniture,Laptop,2,8816,2284.962138
15456,08-12-2036,Rahul,West,Furniture,Monitor,8,5864,400.4089315
15457,09-12-2036,Ravi,West,Office Supplies,Desk,2,7244,1398.473385
15458,10-12-2036,Ravi,West,Furniture,Table,5,16140,3129.641834
15459,11-12-2036,Pooja,West,Furniture,Printer,6,8592,1253.824783
15460,12-12-2036,Rahul,West,Technology,Desk,5,11615,1803.289423
15461,13-12-2036,Suman,North,Office Supplies,Printer,6,24000,6000.788165
15462,14-12-2036,Pooja,South,Office Supplies,Desk,6,27438,3297.181316
15463,15-12-2036,Suman,South,Technology,Table,3,11535,3089.660684
15464,16-12-2036,Pooja,West,Technology,Desk,3,4080,1118.27017
15465,17-12-2036,Ravi,North,Office Supplies,Pen,9,15570,3311.035642
15466,18-12-2036,Pooja,South,Technology,Monitor,3,8085,1966.388654
15467,19-12-2036,Ravi,South,Technology,Printer,3,14685,2984.533613
15468,20-12-2036,Kiran,South,Technology,Monitor,2,3952,716.5560044
15469,21-12-2036,Amit,North,Office Supplies,Printer,7,17661,5151.173954
15470,22-12-2036,Suman,West,Technology,Printer,4,12384,1494.299769
15471,23-12-2036,Rahul,West,Furniture,Pen,1,2930,259.4155684
15472,24-12-2036,Kiran,West,Furniture,Desk,6,25134,3063.114279
15473,25-12-2036,Kiran,East,Office Supplies,Laptop,5,5165,1051.885317
15474,26-12-2036,Pooja,East,Technology,Monitor,2,3512,338.1910587
15475,27-12-2036,Ravi,East,Furniture,Table,6,12942,3587.567837
